PetID,Score,Magnitude,Language
cc8bf5e79,0.3,0.7,en
06ecc204f,0.1,1.8,en
b022c1924,0.1,1.3,en
4a8caef08,0,2.9,en
c547fc4f7,0.2,0.2,en
dfa8ac290,0.2,1.1,en
642a88a93,0.2,4.2,en
5f2edae7c,0.4,2.3,en
a22c43e29,0,2,en
edf6a5240,0.4,0.4,en
92c2878db,0.3,1.5,en
d8fceeb86,0.5,3.2,en
d0b61aedc,0.9,0.9,en
89af60ff3,0.1,0.4,en
62b2ac9fd,0.1,6.8,en
bd5ac00df,0.1,1.9,en
7e87938c3,0,1,en
2db6c996b,-0.2,0.8,en
e79f310db,0.2,0.2,en
f7af4ce3d,0.4,1.7,en
eea72fce5,0.4,1,en
9b1241ef0,0.2,2.4,en
102482c40,0.1,1.5,en
7d028bdea,0.1,3.1,en
c6556750a,0.5,1.1,en
defc7be05,0.6,1.2,en
209e4f717,0,0.2,en
14ae60869,0.1,1.7,en
303ecdb58,0.1,6.8,en
4463deb9a,0,4.6,en
502c3e7ae,0.4,1.2,en
4c1a9d86f,-0.2,1.4,en
8c17f26c4,0.4,0.9,en
d9a014dbb,0.2,1.3,en
f195c540d,0.5,1,en
d33c9174f,0.5,1,en
7ddc32b12,0.1,1.2,en
3e4f81782,0,3.4,en
e53cf2373,0.3,2.4,en
93c9866b0,0.5,1,en
f2755d8bf,0.4,2.5,en
1727cfc45,0.1,1.1,en
cad137e83,0.6,0.6,en
0e8c2a1aa,0.6,8.9,en
b8d244dd5,0.3,4.7,en
4e00cd0ac,0.4,2.4,en
fd6c93d05,0.3,2,en
8563bddec,0.3,2.8,en
2acc0a068,0.4,9.2,en
b5033c917,0.4,9.2,en
f3b4e3f5c,0.2,1.3,en
80ae0a34f,0.6,4.5,en
ca144ac2a,0.7,9.1,en
dd8817ccb,0.1,1,en
b612d6ba3,0.6,0.6,en
c517992c8,0.2,3.7,en
661bcb904,0.6,3.4,en
d6e342121,0.3,0.9,en
8415aff49,0.1,2.4,en
d2be70a4c,0.3,0.3,en
e4253889f,0.3,3.3,en
c135c6b15,0.7,3.5,en
eefb8d885,0.5,1,en
545711134,0,4.7,en
133cc5f19,0.2,1.5,en
25ebacf03,0.5,0.5,en
982dce813,0.9,0.9,en
fe3e235e0,0.3,2,en
4e01721aa,0.5,1.1,en
0b01864e2,0.3,0.3,en
b90e6ec69,0.4,3.9,en
4298e4c15,0.4,3.9,en
0b942f000,0,1.9,en
bbff353ce,0,0,en
4a0cda147,0.2,6.5,en
fbed8fc1a,0.2,6.5,en
7a54b760e,-0.2,4.7,en
4c5dd1f7c,0.4,3.1,en
7be394a98,0.1,0.8,en
87074d17f,0.3,4.5,en
2502292c8,0.6,13.4,en
a578345c4,0.1,0.3,en
052b0ada8,0.3,1.4,en
529025eb8,0.2,1.1,en
3d3aef491,0.3,0.3,en
2b3fc0265,0.2,1.7,en
c37cd2095,0.4,1.9,en
d075365c0,0.4,1.9,en
a79fe858d,0.4,3.4,en
fd279ad95,0.3,2.1,en
c1ba2169b,-0.5,0.5,en
36632f72b,0.4,3.8,en
9e380d9a2,0.1,5.4,en
d01e08ee2,0.2,0.2,en
fc4b199fa,0.1,0.1,en
b05a3ca1d,0.6,3.6,en
ed6684f3a,-0.2,1,en
27bf3ae34,0.3,3.8,en
753654b70,0.1,0.1,en
3613869b2,0.1,0.1,en
cec359a78,0,2.1,en
ebcdfedd2,0,3,en
f39fef7c1,0.8,0.8,en
a4fb2d366,0.8,0.8,en
7f4fb6f7e,0.2,1.7,en
05935bf08,0.1,1.6,en
bd248bb10,0.4,8.1,en
6c5f1f0a3,0.3,0.7,en
d4c9eaede,0.9,2.8,en
ce788268c,-0.2,1.4,en
bd30ea4fa,0,2.2,en
6dac572be,-0.2,0.4,en
cdab9b66a,0.7,3,en
fb0180584,0,1.1,en
400cbe759,0.9,0.9,en
281e2d7e8,0.4,1.5,en
bf74b13ab,0.1,1.4,en
01ba4e94d,0.2,3,en
02d6020a9,0.1,0.5,en
bf12ff750,0.5,1,en
36ccd9729,0.5,0.5,en
12f9b8e6c,0.5,0.5,en
468cec390,0.1,2.1,en
b80b51bda,0.3,2.7,en
b2a23ac85,0.4,1,en
a92b06d0f,0,6.2,en
7af7d9cb6,0.5,9.4,en
99558ec92,0,2,en
4d20f6163,0.1,0.1,en
d6cfa5d4b,0.2,1.8,en
fc5e81c00,0.2,1.2,en
cb0309848,0.2,0.8,en
a72e084a4,0.6,0.6,en
5e390710c,0.3,6.4,en
056cc22d2,0.9,0.9,en
8ced67d36,0.1,0.7,en
81b5f684a,0.3,2.7,en
204a3b926,0.4,3.6,en
311ad9ac5,0.4,3.6,en
642ed14e6,0,1.1,en
640e18ef0,0.4,1.4,en
ab8386c6d,0.9,0.9,en
3f734b97c,0.1,4.3,en
4f5f178e6,0.6,1.3,en
c8be6ec3c,0.6,1.3,en
b63d76ef4,0.5,2,en
8435e081c,0.1,1.2,en
eca179f5f,0.1,1.2,en
9c580ca06,0.4,4.8,en
706c85343,0.3,0.7,en
73501589f,0,0,en
201d52dee,0.1,3.5,en
94fa9ff25,0,2.2,en
06bf9e676,0.3,0.3,en
4ccb3f896,0.3,0.3,en
281618ba5,0.3,0.3,en
5.15E+72,0.9,0.9,en
35f9818a7,0.7,2.2,en
260f532b1,0.1,0.9,en
e25d4dcb1,0.4,0.8,en
5c810c552,0.7,1.4,en
54c2d49bb,-0.2,3.1,en
30dd541af,0.7,3.6,en
19dcd4753,0.7,3.6,en
3209cdc3c,0,4,en
e80386a28,0.4,0.9,en
9b980624e,0.2,0.4,en
6f3e5cbd8,0.1,0.7,en
b4f1bc76e,0,1.4,en
4669945ed,0.5,3.3,en
1b932e373,0.9,0.9,en
a0f88616c,0,1.7,en
b0c918c91,0.8,0.8,en
59e24567e,0.6,2.5,en
50361acf5,0.2,2.9,en
50e35cd70,0.1,2.3,en
7330b19a5,0.8,0.8,en
50277142,0.5,0.5,en
69262e404,0.9,0.9,en
a6fc65f2d,0.1,2,en
19f4d65b7,0.3,2.2,en
76288167b,0.3,3.2,en
f93283e0c,0.2,0.6,en
685cbaf7f,0.2,1.5,en
cdc958646,0.2,4.4,en
6be0a8fcd,0.2,1.4,en
151d50f53,0.1,1.1,en
a81084ff0,0.3,3,en
b82317efb,0.1,2.2,en
e0b6196d9,0,0.1,en
133a0db2c,0.5,1.5,en
c712cfd20,0.5,2.6,en
467614705,0.2,4.8,en
26848ac26,0.4,1.8,en
88ac92eed,0.5,2.2,en
9fa760b69,0.4,0.4,en
3a0e3b527,0,2.2,en
c6acce195,0.1,3.5,en
04e7d89c0,0,4.4,en
f1c49dd17,0.5,3.6,en
93f758039,0.2,1.2,en
ba58bb1a4,0.1,2.6,en
85b57bb1e,0.5,0.5,en
0bc3f09be,0,2.3,en
0f311b358,0.2,4.7,en
32148e0fc,0.3,2.5,en
da8d4a273,0.6,4,en
7d526090e,0.3,1,en
deeea2b65,-0.3,1.5,en
c9ebb9992,0,0.2,en
085c9be4a,0.1,1.5,en
12380b365,0.5,6,en
4ce0b81f5,0.4,1.9,en
cc60d07c7,0.7,4.2,en
f03979157,0.2,1.7,en
3a4178fe9,0.4,2,en
355743336,0.5,2.3,en
97db95d21,0.2,0.2,en
e42dc215d,0.5,2.8,en
11ad894e6,0.6,3,en
2b5a3c81d,0.4,2.3,en
79d32926c,0.3,3.1,en
6029bf590,0.9,1.9,en
df76ee4c1,0.1,0.1,en
df6f884c0,0.1,0.1,en
78ad8f1a2,0.1,1.8,en
311e28b8b,0.1,1.5,en
9b9e24b37,-0.3,1,en
c3ae3e118,0.2,4.3,en
9866d1bd1,0.2,4.3,en
9193e335e,0,1.6,en
78c217b2a,0.6,0.6,en
cd617c72c,0.5,4.3,en
3089a5bd8,0.1,3.3,en
cb5597fb1,0.2,3.4,en
1a3a45096,-0.2,0.6,en
382e4bddd,0.3,0.3,en
944db63df,0.2,1.3,en
1d03b6d7c,0.1,1.5,en
7cbad35f9,-0.3,1.5,en
6e6d8b614,0.2,8.2,en
e3a5332ce,0.5,3.4,en
e5e083218,0.3,1.4,en
b75594e30,0.3,2.4,en
2cdb96709,0.2,3.6,en
0bd2d5882,0,0,en
ea319fdec,-0.1,0.9,en
300337abe,0.2,2.7,en
90a967a14,0.7,0.7,en
76358e754,0,0.4,en
df8ad80b3,0.4,1.9,en
8dd958339,0.1,2.6,en
796382bf4,0,1.8,en
81a176a02,0.2,1.4,en
e93afb8ff,0.3,0.3,en
67e7da152,0.5,1.1,en
d721ed589,0,0.7,en
6f2721c52,0.7,2.8,en
1a018ef15,0.2,2.3,en
8c4c4bc6e,0.2,2.3,en
1bb0600a7,0.3,1.3,en
e04df6caf,0.5,0.5,en
62d6817ab,0.1,0.7,en
faf6a8cd0,0.2,1.2,en
86d203b94,0.3,1.2,en
093a35049,0.8,0.8,en
2e6fc0342,-0.5,0.5,en
f849d1829,0.3,2.8,en
32918fcdf,0.5,1.7,en
a2edd6e44,0.9,0.9,en
44b6a5b46,0.3,1,en
abdeff83f,0.2,1.4,en
f2a6e7dac,0,1.9,en
8311f29c4,0.4,1.7,en
b1da9f428,0.8,0.8,en
f54bef6d6,0.8,0.8,en
b12bdec95,0.4,2.7,en
69c8c9463,0,4.8,en
aefafcc66,0.2,3.4,en
8eb134074,0,1.9,en
8910f2f5e,0.4,1,en
45bf47f58,0.5,2.1,en
190eba3c6,0.2,0.4,en
228d72748,0.4,3.2,en
e21d09b79,0.4,0.9,en
833c51fd2,0.1,0.6,en
38e12233c,0.3,2.4,en
4d6a996c1,0.4,0.8,en
52238d3bf,0.5,1,en
2e1e8bbe3,0.3,1.1,en
e99c4a55d,0.4,0.9,en
bd870f5b1,0.9,1.9,en
727a1c793,0.4,3.6,en
24afd5f54,0,2.5,en
abe8790ba,0.9,0.9,en
d2d9924f0,0.1,1.8,en
162e06c01,0,0,en
29900d942,0.4,0.8,en
018cb4eaf,0.2,0.2,en
5419155f2,0.1,3.1,en
48f5de7e9,0.1,3.1,en
cad1a9f54,0.2,5.9,en
952501bdb,0,3.5,en
798f4a1e4,0.3,3.4,en
98c17f102,0.2,2.6,en
4a67bf90d,-0.1,2.6,en
e152df77a,0.7,1.5,en
26627b528,0.1,1.8,en
fea00b643,0.6,2.6,en
dde8ffd00,0.3,0.3,en
2c15f3086,0.5,1.7,en
8a1b27ab1,0.9,0.9,en
a0bdb767f,-0.3,0.9,en
46b603304,-0.6,1.2,en
6b820b13d,0.4,2.3,en
ced0659f2,0,0,en
bea0802eb,0.3,2.9,en
cd7ee75c5,0.5,2.9,en
066521b34,0.1,1.4,en
bd37ccdd5,0.3,2.8,en
35f8b4bff,0.1,2.6,en
5b56430cd,0,2.6,en
1d6944a82,0.1,0.9,en
36ab1bdc9,0.1,0.1,en
d6ad64584,0.2,1.5,en
7314cb848,0.6,0.6,en
492fe3371,0.2,2,en
4e4ba4429,0,2.3,en
bdd606969,0.4,4.1,en
d111847a0,0,4.4,en
ab2bb4a0c,0,4.4,en
c9151664a,0.2,1,en
9e25c09b2,0.3,2.3,en
eabef1496,0.2,1.3,en
ff832cb7e,0.3,3.7,en
c29fca356,0,3.8,en
3de6bc035,0.6,0.6,en
854319675,0,5.3,en
51df78553,0.4,1.3,en
fb8efea32,0.4,3.3,en
dabe9ac5c,0,3.7,en
235572f38,0.2,0.5,en
40b53f6c2,-0.1,0.6,en
972fba985,-0.1,0.6,en
2c07c1abf,0.6,1.8,en
0f796d3f9,0.2,2.4,en
9951b9762,0.2,1,en
b96b7da59,0,1.8,en
71d834666,0.2,1.2,en
1a4464471,0.1,0.1,en
19d7de899,0,1.7,en
eb42f77fd,0.5,3.3,en
ab09748d1,0.3,2.7,en
98e211da3,0.2,1.8,en
d4aa3713a,0.3,0.6,en
32aa78316,0.2,2.5,en
6366b7f4a,0,0,en
c0771fde0,0,0,en
009239f92,-0.2,2.1,en
b2056e185,0.2,3.6,en
4f678d1cf,-0.2,3.3,en
b7d753c5a,0,0.8,en
2e85b81d7,0.4,1.2,en
400e57095,0.5,3.2,en
74088eee1,0.2,5.7,en
d6a2a2e37,0.3,1,en
4463622c8,0.4,2.3,en
848c1d759,0.2,1.7,en
6d4bdde4c,0.3,3.1,en
ebba4f83b,0,0,en
91d7bd3d7,-0.2,0.2,en
4c1981df1,0,4.6,en
378406cf4,0.1,0.7,en
aecba8ecd,0.5,2.2,en
c9a00b80f,0.2,0.2,en
2398599fc,0.2,0.8,en
27e458086,0,1.8,en
7439df9c4,0.4,2.4,en
1d777bbcd,0.3,1.6,en
5e6c38ddf,0.2,0.5,en
8e77a97ac,0,0.1,en
6aeef2649,0.2,5.4,en
c9ff29578,0,5.4,en
ee590e762,0.3,1.3,en
6679c179c,0.1,1.8,en
2614882d1,0.1,3.7,en
fd2f64ea7,0,1.8,en
96e1f20e7,0.3,2,en
15a491e20,0.1,1.5,en
fe3a83fe5,0.6,3.3,en
e0dbd7901,0.5,2.1,en
ba7adcbe5,0.5,2.5,en
c93e37265,-0.3,1,en
885b7eb9b,0.1,0.8,en
577de26db,-0.9,0.9,en
4225add43,0.7,1.4,en
1076dcc35,0.5,1.1,en
29bf0cb2c,0.3,3.2,en
6984c8d7e,0,0.9,en
5980b0699,0.7,1.5,en
d30087066,0.9,0.9,en
4335b2207,0.2,1.4,en
d73b2a4c6,0,13,en
63ddd39f4,0.8,4,en
dc20a0cea,0.4,2.7,en
db24c8108,0.4,2.4,en
2c007007f,0.6,6.8,en
429296d6e,0,0.6,en
14c6c68e2,0.2,2.7,en
6593bd2a2,0.4,1.8,en
e8ec1a562,0.4,2,en
ef73ab8c6,0.9,0.9,en
afaadb62f,0.8,2.4,en
ca39f5e93,0.3,1.2,en
a27b7e4b1,0.3,1.2,en
1ec7dc903,0.1,1.5,en
a2037a7b0,0.4,1.3,en
227580301,0.3,3.3,en
f95b39c6f,0,0,en
3e0ae8fb1,0.8,0.8,en
ff10041de,0,5.4,en
a7eb03730,0.2,2.1,en
8c89e09ae,-0.1,0.5,en
f1cc9dd25,0,0.1,en
504ce7187,0.5,3.1,en
fc43fbfe4,0.3,3,en
385028a00,0.8,0.8,en
8bcb0a0e6,0.2,1.2,en
07b994326,0.3,0.3,en
0c3ce1826,0.3,0.3,en
bc14f3a48,0.8,0.8,en
d09752d1d,0.9,0.9,en
e92ed29c2,0.2,5.7,en
a655655d4,0.3,0.3,en
8140d2734,0.5,2,en
25c1c662b,0.7,3.5,en
6f63c5c04,0.1,0.5,en
ff96988fc,0.1,1.6,en
5112569f6,0.6,1.2,en
5df70cb5a,0.2,3.1,en
e45ec98a4,0.4,4.1,en
0fe58286d,0.2,1.6,en
c2f9689c2,0.3,4.7,en
ec138f2a8,-0.1,2.1,en
0e49c7f19,0,2.9,en
bfbaff540,0,0.7,en
f47fc05a6,0.4,0.8,en
a3aaac2de,0.1,1.5,en
62e2e9071,-0.2,0.2,en
1f2c63312,0.3,1.2,en
00648f96f,0.9,0.9,en
f70a1bf5d,0.2,3.2,en
6eb8a8e8e,-0.2,0.4,en
a9bcc4196,-0.2,0.4,en
cfe4df8c6,0,0,en
b16afc5dc,0.8,0.8,en
da5295aaf,0.5,1.1,en
afec4c35e,0.1,2.9,en
73066f6ff,0.1,2.9,en
6af981c61,0,0,en
5685ae208,0.6,1.8,en
edd61c330,-0.1,0.5,en
85ca390a0,0.2,0.2,en
06dd351e6,0.3,1.8,en
f60ee7233,0.2,2.5,en
f67dcb4b3,0.3,3.7,en
140ef35de,-0.6,0.6,en
c5f20f40f,0.3,1.8,en
7f7e9db52,0.6,0.6,en
28ec2de89,0,0,en
4f35cb8e6,0.6,0.6,en
721017d68,0.5,1.1,en
d50b449f0,-0.1,1.7,en
5d2f7761c,0.1,0.1,en
cf795bb00,0,1.7,en
3141b7931,0.5,2.1,en
896bb46bd,0.1,0.1,en
e46fa829b,0.2,0.5,en
bc526d236,0.2,1.8,en
f6c91bc20,0.5,1,en
c0bc43dd6,0.8,1.6,en
85094deda,0,4.8,en
edef78673,0.2,1.1,en
3bab1eacd,0.4,3.5,en
95a89f5f2,0.3,2.5,en
61dc8345a,0.2,1.5,en
bde802b84,0.3,2.8,en
125522846,-0.1,3.4,en
4a1702099,0.2,0.2,en
29aa0b74b,0.4,2.2,en
eea15297e,-0.3,0.3,en
b421d0d48,0.3,3.9,en
e1f08c5b2,0.3,2.7,en
611970ebc,0.3,1.5,en
9ebf6e448,0.2,0.2,en
b3c62d7f8,0.2,0.2,en
db03ddc32,0.1,3.5,en
e25112cac,0.2,3.6,en
29466dcf4,0.8,0.8,en
5bc5b43ae,0,0.9,en
1f96eae14,0.1,0.1,en
4f04b1556,0.9,0.9,en
6348b55cb,0.1,0.1,en
37204e0c1,0.3,0.7,en
f5257c5e4,-0.3,0.3,en
71f245b82,0.2,3.1,en
7d7a39d71,0.1,1.4,en
245434d5d,0,1.9,en
c70a3fcc5,-0.1,1.9,en
ae38b9254,0.1,1,en
dbc39e84b,-0.1,4.1,en
a43071ff0,0.6,5.4,en
f0057428e,0.1,1.3,en
3afe6f1fc,0.4,2.5,en
cf49e1549,0.4,1.7,en
70be9c861,0,0,en
597c27524,0.5,1.6,en
0b817da84,0.4,0.4,en
2931d3eac,0.3,1.6,en
f77452d59,0.1,2.6,en
2f72b9f33,0.1,1,en
a662626a6,0,0.4,en
33ddc2011,0.6,0.6,en
e21ecf520,0,1,en
77001793,0.3,4.5,en
689e4e3bf,0.8,1.6,en
310ea711c,0,0.5,en
1f949d065,-0.2,5.4,en
1dcb1fe2f,0.7,0.7,en
ad90d4962,-0.2,0.5,en
de67abe0b,-0.1,2.8,en
d97d4b420,0.4,5.4,en
9b251f717,0.4,0.9,en
c49629a90,-0.4,0.9,en
bda912e4e,-0.1,2.3,en
ee5ceb065,0,0.2,en
2430b50b4,0.3,3.6,en
85114144b,0.2,1.9,en
b03c17502,0.2,0.4,en
7931ba838,0.4,3,en
a710da2ab,0.7,0.7,en
289112dd5,0.7,0.7,en
d31b3f33b,0,4.2,en
f9715a897,0.4,1.3,en
a1d8d917c,0.5,0.5,en
f90f6ca1a,0,0,en
55e32b4b7,0,1.3,en
27a8bdbf8,-0.5,0.5,en
f0ee32b27,0.4,4.2,en
bf5700a80,0.6,1.9,en
8.04E+14,-0.8,0.8,en
591f1d67c,0.4,2.1,en
b1e590596,0,2,en
4544aecf7,0.7,1.4,en
16472756f,0.1,0.7,en
4ed26a84a,0.2,1.2,en
de35c9f48,0.2,1.1,en
66f6cd1cb,0.2,0.5,en
c54b26d73,0.3,1.7,en
d11425b98,0.2,4.8,en
b7df87757,0.2,2.8,en
7ed1216f9,0,1.3,en
ea303d329,0.2,2.5,en
fe3d0c6e4,-0.1,0.1,en
9e165fb1c,0.1,0.1,en
0c2e0fc7d,0,1,en
51c99e8fb,-0.3,0.3,en
a8b9d57b4,0.1,1,en
d5176f7eb,0.2,3.6,en
4ea7c5d48,0.2,1.6,en
70aa95825,0.3,0.7,en
2f0e90bdd,0.3,0.7,en
2f0805ceb,0.4,2.3,en
f024e91b9,0,0.4,en
615af86e9,0,0.4,en
0adfa8a60,-0.5,0.5,en
19e701fea,-0.5,0.5,en
c842fa148,0.3,4,en
25f6db0fd,0.8,1.7,en
be0888771,0,1.9,en
c23b2926e,0.2,1,en
76a063a20,0.4,1.7,en
97bb6502c,0.9,1.8,en
31b3d9b10,0.3,2.4,en
6a8d98847,0.9,0.9,en
a5bed2b62,0.3,2,en
c4835ee5c,0.7,1.4,en
8167f58bb,0.7,2.8,en
04e829d49,0,1.6,en
37fb97f8b,0.4,3.4,en
92df22369,0,2.7,en
c04cf0018,0.8,0.8,en
86f7b4013,0.5,2.1,en
0a53af472,0.2,0.2,en
2de32b48a,0.1,0.6,en
cd5a7effb,0.3,1,en
a2a899dab,0.3,3.1,en
2fcdfb0e1,0.9,0.9,en
ea433c341,0.3,1.2,en
78f87a45d,0.5,4.9,en
1b71de34e,0.4,4.7,en
5a7207717,0.1,4.4,en
fc8220250,0.8,0.8,en
1ca9db40b,0.4,1.4,en
7f51a7e88,0.3,2.8,en
b593502c5,0.9,0.9,en
9f02a1c14,0.2,2.4,en
183eb3fe5,0.4,8.3,en
c4e0d125b,0.4,1.7,en
ea7ec0562,0.4,4.6,en
eb900ff8a,0,1.3,en
cf51903db,0.6,4.1,en
37438ea50,0,0.2,en
fb24264ea,0.3,0.3,en
7faf2e49d,-0.5,1.6,en
21b90ff68,0.3,6.7,en
3622c0bcf,0.7,3.5,en
2c1c1b557,0.7,3.5,en
b7d23de06,0.3,1.6,en
f923ff77e,0.2,2.5,en
d473d632a,0.9,0.9,en
2ee5073bc,0,0,en
30e900b4a,0.2,3,en
3397adec3,0.5,0.5,en
86f40e2b4,0.5,0.5,en
924cc5438,0.1,1.6,en
6f3e4618d,0.2,5.2,en
84f065b56,0.5,1,en
467aed7e3,0.4,4.4,en
e71c9d710,0.2,8.9,en
733f9942b,0.5,5.3,en
0a9f9f178,0,5,en
283424d80,0.2,1.4,en
8fa2d16db,0.5,1.6,en
8bcdd9bef,0.2,1.4,en
4dc36183c,0.2,8.5,en
b13247816,0.6,0.6,en
6ea58b8ac,0.4,6.6,en
bedd7f1e7,0.3,2.8,en
b551658f4,0.9,0.9,en
6c7efd1a5,0.4,1.7,en
b2c120250,0.5,4.1,en
1696155ce,0.3,0.9,en
0aba238d7,0.3,0.9,en
df874dd59,0.8,0.8,en
451bf38f1,-0.1,0.3,en
369dc90b6,0.1,4.3,en
d418ea0ad,0.6,1.8,en
e61aceb9e,0.3,2.5,en
2b1f83255,0.1,0.3,en
12d48709c,0.3,0.6,en
49113adb2,0.4,6.5,en
75310196e,-0.6,0.6,en
f680cd37a,0,2.5,en
460426eb4,0.8,1.7,en
db3f7a11d,0.3,1.2,en
93d842736,0.2,1,en
9c95b7659,0.1,4.6,en
c552e255a,0.2,0.7,en
f4f5588c6,0.3,0.7,en
9af15c8f1,-0.3,0.3,en
525b3147f,-0.3,0.3,en
390689a38,0.1,0.1,en
d7a050445,0.3,4.1,en
b7da4e981,0.9,0.9,en
19caeb6b5,0.4,2.1,en
c919eb44b,0.1,2.1,en
60f317698,0,0.5,en
6808adf0a,0.2,0.2,en
6d1e4b433,0.3,3,en
04a6267e4,0.1,0.7,en
060b52c3b,0.2,3.1,en
d919bd302,0.2,3.1,en
96ba0193d,0,0,en
e2b5913e7,0,0,en
6a8ce175d,0,1.9,en
8dccbb182,0.7,0.7,en
6e4724604,0.1,3.7,en
e723eee29,0.6,1.8,en
e19ee42ce,0.4,1.3,en
86c412966,0.9,0.9,en
72b0f5c4d,0.4,1.2,en
a4385e043,0.5,1,en
e58eb3249,0.1,0.1,en
c6c8c73e5,0.2,4.2,en
c78cea205,0.2,4.2,en
dfff88c90,0.9,0.9,en
fd67a3f2c,0.2,6.7,en
3625dd7cf,0.3,2.6,en
dcf2641f2,0.5,5.6,en
10a3c8b71,0.1,1.6,en
e910d17de,0,0.1,en
71eb4e3d5,0.3,0.9,en
e1c40a1eb,0.3,1.9,en
c8779a4a1,0.2,2.1,en
c90558513,0,0,en
6da65afb8,0.1,0.8,en
b4475834d,0.4,1.7,en
5fc71c87e,0,0.3,en
3c0ca0676,0,2.6,en
58c5f739c,0,2.6,en
505ef85e6,0.4,5.4,en
204ca9f14,0.5,0.5,en
6a48f776b,0.4,2.2,en
6bf7eec1e,0.4,3.1,en
54224dada,-0.3,2.1,en
25b3328fd,0.3,0.3,en
818cf6f02,0.2,2,en
35b51bb28,0.3,0.8,en
72acdecb7,0.3,2.3,en
c05a9c0c8,0.6,1.8,en
618ca94ad,0,0.3,en
469aab50e,0.8,1.6,en
0ce80622f,0,0.2,en
9c76163ca,0.8,0.8,en
9668972cc,0.7,1.4,en
13c4c2d4c,0.5,2.5,en
8e372fc09,0.4,5.5,en
a9e96f77b,0.1,0.8,en
8ff66c239,0.3,3.3,en
19bdaed52,0.1,1.3,en
0658597c9,0,4.2,en
3e373923e,0.2,1.5,en
f376f922e,0.1,0.1,en
b8dd18a5a,0.2,2.3,en
da8859f46,0.9,0.9,en
f15d587a7,0.6,6.9,en
e436c1fad,0,2.5,en
ce2004c9e,0,1.8,en
5f2623cb9,0.1,0.7,en
92bf4bb1a,0.1,0.1,en
f77a10b5f,0.5,3.5,en
8a99dadaf,0,1.9,en
57d8f9bdb,0.2,7.3,en
bee25f46d,0.2,2,en
30ca259ed,0.4,2.8,en
dcefbb974,-0.1,0.4,en
da56f7030,0.8,1.6,en
1b4690d1f,0.8,0.8,en
51d3a70bf,0.1,6.6,en
5e08b9ce5,0.3,2.2,en
85d78c2c2,0.6,2.7,en
a1c1dbf8a,0.2,10.1,en
c924a03e8,0.2,2.9,en
c1a3e3aa1,0.2,1.9,en
3595648ea,0.1,0.2,en
1667eb8a4,0.4,1.3,en
dcdefed1a,0,0,en
894da0f10,0,0,en
760c7d8ac,0,2.6,en
fd9375e71,0.6,0.6,en
48333a921,0.5,1.7,en
f068b8fdd,0.9,0.9,en
24993107f,0.2,3.3,en
7e29d5a9d,0.3,1,en
12e747332,0,0,en
ea1736eec,0,1.2,en
1555b08c9,0.4,1.2,en
7e681c7eb,0,0,en
deda21b9a,0,0,en
81d38d5ec,-0.8,0.8,en
21c163648,0.2,0.5,en
f6ae0d580,-0.1,0.1,en
792b0924e,0.6,1.8,en
15a206d0d,0.8,0.8,en
1bd13d3e5,0.2,1.2,en
14efbbb85,0.4,0.4,en
44817c8f4,0.6,1.2,en
2260ef0a0,0.1,0.1,en
8867ee30a,0.2,3.9,en
41bc94422,0.1,1.1,en
af86d93ba,0,1.9,en
5d5e7a3a3,0.1,4.3,en
24ee3b57d,0.2,0.9,en
d1a67cee6,0.4,1.5,en
943bcd4db,0.1,2.7,en
352522dbd,0,3.6,en
2e4eb9198,0.6,0.6,en
0e4ef28c9,0.9,0.9,en
df926a23d,0.4,3.5,en
c06b6d8bf,0.9,0.9,en
881d46cc0,0.7,1.5,en
1fe561ed9,0.4,0.4,en
d3411347b,0.1,1.9,en
cfd819dd9,0.3,1.3,en
1a2f33fec,0.9,0.9,en
8e3fba2c2,0.9,0.9,en
13bbf723c,0,2.9,en
44c8447f9,-0.2,1.8,en
1d86e9d9d,0.3,1.5,en
1a085d132,0.6,1.2,en
1a3da2ae5,0.3,0.8,en
a483f0d49,0.5,4.4,en
f9b0d3370,0.5,1.1,en
b114199dd,0.4,2.5,en
f45851036,0.4,1.8,en
196504d88,0.4,2.6,en
a89bfa0aa,0.2,1.9,en
1c2f669f2,0.8,0.8,en
f8654865f,0,0,en
52e6abd35,0.5,0.5,en
092e6a628,0.5,0.5,en
efc55563a,0.2,2.1,en
cc463360a,0.4,5.9,en
2469e58fd,0.4,1.2,en
c1f738966,0.7,0.7,en
42444811d,0.2,0.9,en
e301ab49c,0.1,0.1,en
fc9773fa5,0.8,1.7,en
89fd79488,0.1,0.6,en
c8e776446,0.3,1.5,en
988f48ca6,0.3,1.1,en
bcd6d7e62,0.3,1.9,en
b12b6dc93,0.2,1.4,en
ba6ea2d18,0.4,1.6,en
325a6a746,0.3,2.1,en
31da37bc0,0.4,4.8,en
80524f9cd,0.9,0.9,en
40d175d61,0.2,1.8,en
65b46ef09,0.6,3.7,en
35a6a9ef4,0,1.5,en
d0b9282c8,0.4,1.7,en
9fce612cf,0.2,5.9,en
67825bf81,0,1.2,en
2b31f1be3,0.4,3.9,en
70fb603fd,0.4,0.4,en
49c8a0216,0.3,0.9,en
662af5b80,0.5,1.7,en
f96ccddd5,0.2,9.2,en
c87b301c0,0,2,en
a3d4585c2,0,0,en
8c006c8ab,0,0,en
7ba2a5c50,0.9,1.8,en
26fdc2915,0.1,0.3,en
25dc712af,0.5,1,en
8b1be44c6,0,5.4,en
ae0076e01,0.1,0.9,en
